Location_ID,Time_ID,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
8756,18771,2016-11-25 20:54:00,52.0,0.0,77.0,29.92,10.0,East,12.7,0.0,Night,Night,Night,Night
10344,18772,2016-11-25 20:53:00,45.0,43.5,86.0,29.96,10.0,East,3.5,0.0,Night,Night,Night,Night
10345,18773,2016-11-25 20:53:00,51.1,0.0,71.0,29.96,10.0,East,5.8,0.0,Night,Night,Night,Night
7148,18774,2016-11-25 20:53:00,48.0,0.0,83.0,29.93,6.0,Calm,0.0,0.0,Night,Night,Night,Night
10346,18775,2016-11-25 20:53:00,48.0,0.0,83.0,29.93,6.0,Calm,0.0,0.0,Night,Night,Night,Night
10347,18776,2016-11-25 20:53:00,46.0,0.0,93.0,30.01,9.0,Calm,0.0,0.0,Night,Night,Night,Night
10348,18777,2016-11-25 20:53:00,46.9,0.0,86.0,29.99,3.0,ENE,3.5,0.0,Night,Night,Night,Night
6024,18778,2016-11-25 20:56:00,55.0,0.0,72.0,29.95,10.0,SE,10.4,0.0,Night,Night,Night,Night
10349,18779,2016-11-25 20:53:00,45.0,43.5,86.0,29.96,10.0,East,3.5,0.0,Night,Night,Night,Night
5085,18780,2016-11-25 21:56:00,54.0,0.0,72.0,29.96,10.0,SE,8.1,0.0,Night,Night,Night,Night
10350,18781,2016-11-25 21:35:00,42.8,41.1,93.0,29.98,10.0,SE,3.5,0.0,Night,Night,Night,Night
8756,18782,2016-11-25 21:54:00,52.0,0.0,77.0,29.91,10.0,East,16.1,0.0,Night,Night,Night,Night
2033,18783,2016-11-25 21:53:00,54.0,0.0,75.0,29.94,10.0,ESE,10.4,0.0,Night,Night,Night,Night
10351,18784,2016-11-25 21:35:00,46.4,44.3,100.0,29.99,5.0,NE,4.6,0.0,Night,Night,Night,Night
10352,18785,2016-11-25 21:55:00,46.4,45.2,93.0,29.99,6.0,NNE,3.5,0.0,Night,Night,Night,Night
10353,18786,2016-11-25 21:55:00,48.9,0.0,93.0,29.96,4.0,ENE,3.5,0.0,Night,Night,Night,Night
7437,18787,2016-11-25 21:55:00,42.8,38.6,93.0,29.96,10.0,East,6.9,0.0,Night,Night,Night,Night
7224,18788,2016-11-25 21:53:00,46.9,0.0,97.0,29.97,7.0,NE,3.5,0.0,Night,Night,Night,Night
4919,18789,2016-11-25 21:55:00,46.4,0.0,100.0,29.97,3.0,Calm,0.0,0.0,Night,Night,Night,Night
6081,18790,2016-11-25 22:15:00,46.4,0.0,93.0,29.99,5.0,Calm,0.0,0.0,Night,Night,Night,Night
890,18791,2016-11-25 22:35:00,55.4,0.0,77.0,29.93,10.0,SE,11.5,0.0,Night,Night,Night,Night
1437,18792,2016-11-25 22:45:00,46.4,0.0,93.0,29.95,6.0,Calm,0.0,0.0,Night,Night,Night,Night
5200,18793,2016-11-25 22:53:00,43.0,40.3,89.0,29.94,9.0,ENE,4.6,0.0,Night,Night,Night,Night
3474,18794,2016-11-25 23:09:00,45.0,0.0,100.0,29.95,2.0,Calm,0.0,0.0,Night,Night,Night,Night
6535,18795,2016-11-25 23:15:00,39.2,0.0,100.0,29.94,5.0,Calm,0.0,0.0,Night,Night,Night,Night
9315,18796,2016-11-25 23:53:00,46.0,0.0,96.0,29.95,10.0,Calm,0.0,0.0,Night,Night,Night,Night
10354,18797,2016-11-25 23:35:00,42.8,40.1,93.0,29.97,10.0,ESE,4.6,0.0,Night,Night,Night,Night
2180,18798,2016-11-25 23:53:00,45.0,0.0,90.0,29.97,7.0,Calm,0.0,0.0,Night,Night,Night,Night
10355,18799,2016-11-25 23:35:00,46.4,43.5,87.0,29.95,10.0,ESE,5.8,0.0,Night,Night,Night,Night
10356,18800,2016-11-26 00:15:00,53.6,0.0,77.0,29.9,7.0,SE,10.4,0.0,Night,Night,Night,Night
10357,18801,2016-11-26 00:17:00,43.0,41.3,97.0,29.94,3.0,West,3.5,0.0,Night,Night,Night,Night
3938,18802,2016-11-26 06:47:00,51.8,0.0,76.0,29.89,10.0,SE,9.2,0.0,Night,Night,Night,Night
10358,18803,2016-11-26 00:53:00,44.1,0.0,100.0,29.94,3.0,Calm,0.0,0.0,Night,Night,Night,Night
5654,18804,2016-11-26 00:55:00,45.0,43.5,97.0,29.93,3.0,SE,3.5,0.0,Night,Night,Night,Night
10359,18805,2016-11-26 00:53:00,44.1,0.0,100.0,29.94,3.0,Calm,0.0,0.0,Night,Night,Night,Night
5569,18806,2016-11-26 01:53:00,55.0,0.0,72.0,29.88,10.0,ESE,10.4,0.0,Night,Night,Night,Night
10360,18807,2016-11-26 04:58:00,45.5,40.8,97.0,29.83,8.0,ENE,9.2,0.0,Night,Night,Night,Night
10361,18808,2016-11-26 05:55:00,53.6,0.0,82.0,29.86,4.0,West,6.9,0.0,Night,Night,Night,Day
6069,18809,2016-11-26 05:30:00,51.8,0.0,88.0,29.86,7.0,WSW,8.1,0.0,Night,Night,Night,Day
1451,18810,2016-11-26 06:21:00,53.1,0.0,86.0,29.85,10.0,WNW,15.0,0.01,Night,Night,Day,Day
1190,18811,2016-11-26 06:47:00,51.8,0.0,76.0,29.89,10.0,SE,9.2,0.0,Night,Night,Day,Day
10362,18812,2016-11-26 06:47:00,51.8,0.0,76.0,29.89,10.0,SE,9.2,0.0,Night,Night,Day,Day
7394,18813,2016-11-26 06:53:00,50.0,0.0,86.0,29.81,9.0,SW,8.1,0.04,Night,Day,Day,Day
10363,18814,2016-11-26 06:47:00,51.8,0.0,76.0,29.89,10.0,SE,9.2,0.0,Night,Day,Day,Day
10364,18815,2016-11-26 06:53:00,50.0,0.0,86.0,29.81,9.0,SW,8.1,0.04,Day,Day,Day,Day
1767,18816,2016-11-26 06:55:00,50.0,0.0,94.0,29.88,5.0,West,4.6,0.1,Day,Day,Day,Day
10365,18817,2016-11-26 06:53:00,51.1,0.0,74.0,29.87,10.0,SE,6.9,0.0,Day,Day,Day,Day
3543,18818,2016-11-26 07:53:00,48.9,0.0,90.0,29.87,4.0,West,8.1,0.01,Day,Day,Day,Day
10366,18819,2016-11-26 07:45:00,48.2,0.0,87.0,29.83,4.0,SSE,13.8,0.0,Day,Day,Day,Day
1308,18820,2016-11-26 08:53:00,53.1,0.0,100.0,29.88,10.0,Calm,0.0,0.02,Day,Day,Day,Day
4888,18821,2016-11-26 09:53:00,52.0,0.0,80.0,29.84,10.0,South,5.8,0.0,Day,Day,Day,Day
1995,18822,2016-11-26 09:55:00,48.2,0.0,100.0,29.9,1.8,South,11.5,0.0,Day,Day,Day,Day
3979,18823,2016-11-26 09:55:00,48.0,0.0,96.0,29.89,3.0,SE,4.6,0.01,Day,Day,Day,Day
10367,18824,2016-11-26 10:53:00,53.1,0.0,77.0,29.84,10.0,SSE,6.9,0.0,Day,Day,Day,Day
4334,18825,2016-11-26 10:50:00,51.8,0.0,82.0,29.9,10.0,Calm,0.0,0.0,Day,Day,Day,Day
3033,18826,2016-11-26 10:54:00,52.0,0.0,77.0,29.91,10.0,SSE,9.2,0.0,Day,Day,Day,Day
4819,18827,2016-11-26 10:55:00,48.9,0.0,93.0,29.89,3.0,ESE,4.6,0.04,Day,Day,Day,Day
702,18828,2016-11-26 10:53:00,53.1,0.0,96.0,29.89,10.0,SE,11.5,0.0,Day,Day,Day,Day
10368,18829,2016-11-26 10:53:00,53.1,0.0,96.0,29.89,10.0,SE,11.5,0.0,Day,Day,Day,Day
6726,18830,2016-11-26 10:47:00,50.0,0.0,100.0,29.89,10.0,ESE,11.5,0.0,Day,Day,Day,Day
6843,18831,2016-11-26 10:53:00,51.1,0.0,80.0,29.88,10.0,Calm,0.0,0.01,Day,Day,Day,Day
5281,18832,2016-11-26 11:53:00,50.0,0.0,96.0,29.87,6.0,SSE,5.8,0.0,Day,Day,Day,Day
10369,18833,2016-11-26 11:53:00,50.0,0.0,96.0,29.87,6.0,SSE,5.8,0.0,Day,Day,Day,Day
1239,18834,2016-11-26 12:53:00,50.0,0.0,96.0,29.85,3.0,ESE,8.1,0.0,Day,Day,Day,Day
2657,18835,2016-11-26 12:53:00,50.0,0.0,96.0,29.85,3.0,ESE,8.1,0.0,Day,Day,Day,Day
10370,18836,2016-11-26 12:55:00,48.2,0.0,100.0,29.87,2.5,SE,11.5,0.0,Day,Day,Day,Day
648,18837,2016-11-26 12:53:00,50.0,0.0,96.0,29.85,3.0,ESE,8.1,0.0,Day,Day,Day,Day
10371,18838,2016-11-26 13:35:00,48.2,0.0,100.0,29.87,5.0,SE,8.1,0.0,Day,Day,Day,Day
10372,18839,2016-11-26 14:15:00,50.0,0.0,94.0,29.85,7.0,SE,13.8,0.0,Day,Day,Day,Day
4140,18840,2016-11-26 14:15:00,50.0,0.0,94.0,29.85,7.0,SE,13.8,0.0,Day,Day,Day,Day
10373,18841,2016-11-26 14:20:00,51.1,0.0,92.0,29.84,10.0,ESE,10.4,0.0,Day,Day,Day,Day
10374,18842,2016-11-26 14:15:00,35.6,29.9,100.0,29.84,3.0,ESE,6.9,0.02,Day,Day,Day,Day
10375,18843,2016-11-26 15:05:00,51.1,0.0,92.0,29.84,10.0,SE,8.1,0.0,Day,Day,Day,Day
5760,18844,2016-11-26 15:05:00,51.1,0.0,92.0,29.84,10.0,SE,8.1,0.0,Day,Day,Day,Day
4189,18845,2016-11-26 15:56:00,54.0,0.0,77.0,29.86,7.0,West,17.3,0.02,Day,Day,Day,Day
4656,18846,2016-11-26 15:53:00,54.0,0.0,75.0,29.87,10.0,South,5.8,0.01,Day,Day,Day,Day
8587,18847,2016-11-26 15:44:00,50.0,0.0,93.0,29.84,10.0,ESE,9.2,0.0,Day,Day,Day,Day
1446,18848,2016-11-26 15:35:00,48.2,0.0,87.0,29.85,10.0,SE,11.5,0.0,Day,Day,Day,Day
10376,18849,2016-11-26 15:45:00,48.2,0.0,87.0,29.85,10.0,SE,10.4,0.0,Day,Day,Day,Day
1006,18850,2016-11-26 15:45:00,48.2,0.0,87.0,29.85,10.0,SE,10.4,0.0,Day,Day,Day,Day
10377,18851,2016-11-26 15:45:00,48.2,0.0,87.0,29.85,10.0,SE,10.4,0.0,Day,Day,Day,Day
2022,18852,2016-11-26 15:50:00,50.0,0.0,87.0,29.85,3.0,SW,5.8,0.01,Day,Day,Day,Day
1911,18853,2016-11-26 15:55:00,50.0,0.0,94.0,29.85,3.0,WNW,8.1,0.01,Day,Day,Day,Day
10378,18854,2016-11-26 15:55:00,53.6,0.0,77.0,29.91,10.0,Calm,0.0,0.0,Day,Day,Day,Day
10379,18855,2016-11-26 15:55:00,48.2,0.0,87.0,29.85,10.0,SE,15.0,0.0,Day,Day,Day,Day
6319,18856,2016-11-26 15:45:00,48.2,0.0,87.0,29.85,10.0,SE,10.4,0.0,Day,Day,Day,Day
2281,18857,2016-11-26 15:55:00,37.4,30.8,93.0,29.83,7.0,ESE,9.2,0.01,Day,Day,Day,Day
5982,18858,2016-11-26 15:56:00,54.0,0.0,77.0,29.86,7.0,West,17.3,0.02,Day,Day,Day,Day
8938,18859,2016-11-26 15:56:00,54.0,0.0,77.0,29.86,7.0,West,17.3,0.02,Day,Day,Day,Day
7742,18860,2016-11-26 15:56:00,54.0,0.0,77.0,29.86,7.0,West,17.3,0.02,Day,Day,Day,Day
1919,18861,2016-11-26 16:13:00,53.1,0.0,80.0,29.85,4.0,WSW,9.2,0.03,Day,Day,Day,Day
3371,18862,2016-11-26 16:11:00,52.0,0.0,86.0,29.88,3.0,NNW,5.8,0.0,Day,Day,Day,Day
10380,18863,2016-11-26 16:35:00,50.0,0.0,94.0,29.86,10.0,West,10.4,0.0,Day,Day,Day,Day
10381,18864,2016-11-26 16:21:00,54.0,0.0,86.0,29.86,5.0,WNW,16.1,0.0,Day,Day,Day,Day
10382,18865,2016-11-26 16:35:00,48.2,0.0,82.0,29.85,9.0,SE,11.5,0.0,Day,Day,Day,Day
10383,18866,2016-11-26 16:53:00,51.1,0.0,83.0,29.8,10.0,West,4.6,0.0,Day,Day,Day,Day
1056,18867,2016-11-26 16:53:00,51.1,0.0,83.0,29.8,10.0,West,4.6,0.0,Day,Day,Day,Day
10384,18868,2016-11-26 16:49:00,53.6,0.0,77.0,29.89,10.0,WSW,8.1,0.0,Day,Day,Day,Day
3124,18869,2016-11-26 16:55:00,50.0,0.0,87.0,29.86,10.0,West,6.9,0.0,Day,Day,Day,Day
9001,18870,2016-11-26 16:56:00,53.1,0.0,77.0,29.88,5.0,West,10.4,0.0,Day,Day,Day,Day
7984,18871,2016-11-26 16:53:00,55.0,0.0,80.0,29.87,10.0,West,15.0,0.0,Day,Day,Day,Day
1853,18872,2016-11-26 16:53:00,55.0,0.0,80.0,29.87,10.0,West,15.0,0.0,Day,Day,Day,Day
612,18873,2016-11-26 16:56:00,53.1,0.0,83.0,29.9,10.0,Variable,4.6,0.0,Night,Day,Day,Day
10385,18874,2016-11-26 16:54:00,51.1,0.0,83.0,29.96,7.0,South,11.5,0.0,Night,Day,Day,Day
1775,18875,2016-11-26 16:53:00,48.9,0.0,90.0,29.84,7.0,SE,8.1,0.02,Night,Day,Day,Day
2358,18876,2016-11-26 16:53:00,48.9,0.0,90.0,29.84,7.0,SE,8.1,0.02,Night,Day,Day,Day
10386,18877,2016-11-26 17:00:00,37.4,32.1,0.0,29.8,3.0,SE,6.9,0.01,Night,Day,Day,Day
873,18878,2016-11-26 17:11:00,52.0,0.0,77.0,29.88,8.0,WNW,13.8,0.0,Night,Night,Day,Day
5099,18879,2016-11-26 17:49:00,51.8,0.0,82.0,29.91,10.0,Calm,0.0,0.0,Night,Night,Day,Day
1874,18880,2016-11-26 17:45:00,46.4,41.5,93.0,29.86,4.0,SE,10.4,0.0,Night,Night,Day,Day
1299,18881,2016-11-26 17:35:00,48.2,0.0,87.0,29.86,5.0,SE,16.1,0.0,Night,Night,Day,Day
6128,18882,2016-11-26 17:40:00,37.4,33.8,0.0,29.8,3.0,SSE,4.6,0.01,Night,Night,Day,Day
10387,18883,2016-11-26 17:48:00,30.2,20.2,93.0,29.77,0.2,South,12.7,0.04,Night,Night,Day,Day
1654,18884,2016-11-26 17:55:00,48.2,0.0,93.0,29.88,10.0,WNW,4.6,0.0,Night,Night,Night,Day
6265,18885,2016-11-26 17:56:00,52.0,0.0,80.0,29.89,8.0,Calm,0.0,0.0,Night,Night,Night,Day
10388,18886,2016-11-26 18:35:00,48.2,0.0,93.0,29.88,10.0,Calm,0.0,0.0,Night,Night,Night,Night
8380,18887,2016-11-26 18:53:00,52.0,0.0,74.0,29.84,10.0,South,6.9,0.0,Night,Night,Night,Night
1481,18888,2016-11-26 18:53:00,52.0,0.0,86.0,29.92,10.0,Calm,0.0,0.0,Night,Night,Night,Night
5973,18889,2016-11-26 18:35:00,46.4,41.1,100.0,29.87,10.0,SE,11.5,0.0,Night,Night,Night,Night
1334,18890,2016-11-26 19:15:00,48.2,0.0,93.0,29.86,10.0,SE,13.8,0.0,Night,Night,Night,Night
3447,18891,2016-11-26 19:15:00,48.2,0.0,93.0,29.86,10.0,SE,13.8,0.0,Night,Night,Night,Night
10389,18892,2016-11-26 18:45:00,46.4,0.0,100.0,29.87,7.0,Calm,0.0,0.0,Night,Night,Night,Night
10390,18893,2016-11-26 19:15:00,39.2,32.0,100.0,29.84,2.5,South,11.5,0.01,Night,Night,Night,Night
2362,18894,2016-11-26 19:53:00,48.9,0.0,93.0,29.83,10.0,SSW,4.6,0.0,Night,Night,Night,Night
1213,18895,2016-11-26 19:56:00,51.1,0.0,89.0,29.94,5.0,West,5.8,0.02,Night,Night,Night,Night
883,18896,2016-11-26 19:53:00,51.1,0.0,89.0,29.92,10.0,ESE,8.1,0.0,Night,Night,Night,Night
4663,18897,2016-11-26 19:53:00,50.0,0.0,96.0,29.86,10.0,South,6.9,0.0,Night,Night,Night,Night
9905,18898,2016-11-26 19:55:00,48.2,0.0,100.0,29.86,8.0,SE,13.8,0.0,Night,Night,Night,Night
10391,18899,2016-11-26 19:53:00,50.0,0.0,96.0,29.86,10.0,South,6.9,0.0,Night,Night,Night,Night
10392,18900,2016-11-26 19:53:00,50.0,0.0,96.0,29.86,10.0,South,6.9,0.0,Night,Night,Night,Night
1353,18901,2016-11-26 19:53:00,50.0,0.0,96.0,29.86,10.0,South,6.9,0.0,Night,Night,Night,Night
10393,18902,2016-11-26 19:55:00,50.0,0.0,87.0,29.85,10.0,South,9.2,0.0,Night,Night,Night,Night
1697,18903,2016-11-26 19:53:00,50.0,0.0,96.0,29.86,10.0,South,6.9,0.0,Night,Night,Night,Night
762,18904,2016-11-26 19:53:00,50.0,0.0,96.0,29.86,10.0,South,6.9,0.0,Night,Night,Night,Night
6292,18905,2016-11-26 20:15:00,50.0,0.0,94.0,29.87,9.0,SSE,11.5,0.0,Night,Night,Night,Night
2253,18906,2016-11-26 20:15:00,50.0,0.0,94.0,29.87,9.0,SSE,11.5,0.0,Night,Night,Night,Night
8190,18907,2016-11-26 20:56:00,55.0,0.0,74.0,29.92,10.0,West,11.5,0.01,Night,Night,Night,Night
1303,18908,2016-11-26 20:45:00,48.2,0.0,100.0,29.88,10.0,South,10.4,0.0,Night,Night,Night,Night
6352,18909,2016-11-26 20:35:00,50.0,0.0,94.0,29.88,7.0,SSE,12.7,0.0,Night,Night,Night,Night
10394,18910,2016-11-26 20:55:00,50.0,0.0,94.0,29.88,5.0,SSE,12.7,0.0,Night,Night,Night,Night
10395,18911,2016-11-26 20:53:00,48.0,0.0,89.0,29.98,10.0,SE,10.4,0.01,Night,Night,Night,Night
10396,18912,2016-11-26 21:47:00,50.0,0.0,94.0,29.96,10.0,Variable,5.8,0.0,Night,Night,Night,Night
862,18913,2016-11-26 20:45:00,48.2,0.0,100.0,29.88,10.0,South,10.4,0.0,Night,Night,Night,Night
1055,18914,2016-11-27 00:53:00,51.1,0.0,89.0,29.92,10.0,East,6.9,0.03,Night,Night,Night,Night
1318,18915,2016-11-27 00:53:00,51.1,0.0,89.0,29.92,10.0,East,6.9,0.03,Night,Night,Night,Night
5656,18916,2016-11-27 01:53:00,51.1,0.0,89.0,29.93,2.5,Calm,0.0,0.05,Night,Night,Night,Night
10397,18917,2016-11-27 01:53:00,48.0,0.0,89.0,29.85,10.0,WSW,4.6,0.0,Night,Night,Night,Night
3533,18918,2016-11-27 01:53:00,48.0,0.0,89.0,29.85,10.0,WSW,4.6,0.0,Night,Night,Night,Night
4149,18919,2016-11-27 01:53:00,52.0,0.0,80.0,29.85,10.0,West,10.4,0.13,Night,Night,Night,Night
3360,18920,2016-11-27 01:53:00,51.1,0.0,89.0,29.93,2.5,Calm,0.0,0.05,Night,Night,Night,Night
640,18921,2016-11-27 02:53:00,54.0,0.0,83.0,29.92,10.0,WNW,13.8,0.01,Night,Night,Night,Night
696,18922,2016-11-27 02:53:00,54.0,0.0,83.0,29.92,10.0,WNW,13.8,0.01,Night,Night,Night,Night
10398,18923,2016-11-27 02:56:00,53.1,0.0,83.0,29.96,6.0,NW,13.8,0.02,Night,Night,Night,Night
1055,18924,2016-11-27 02:53:00,51.1,0.0,89.0,29.94,10.0,South,4.6,0.16,Night,Night,Night,Night
619,18925,2016-11-27 02:53:00,51.1,0.0,89.0,29.94,10.0,South,4.6,0.16,Night,Night,Night,Night
853,18926,2016-11-27 02:53:00,51.1,0.0,89.0,29.94,10.0,South,4.6,0.16,Night,Night,Night,Night
743,18927,2016-11-27 07:47:00,50.0,0.0,94.0,30.06,10.0,Variable,4.6,0.0,Night,Night,Night,Night
1105,18928,2016-11-27 02:53:00,54.0,0.0,83.0,29.92,10.0,WNW,13.8,0.01,Night,Night,Night,Night
1547,18929,2016-11-27 03:53:00,54.0,0.0,83.0,29.95,10.0,WNW,15.0,0.02,Night,Night,Night,Night
3435,18930,2016-11-27 03:53:00,52.0,0.0,83.0,29.96,10.0,West,9.2,0.04,Night,Night,Night,Night
3308,18931,2016-11-27 03:54:00,51.1,0.0,83.0,29.88,10.0,WSW,11.5,0.0,Night,Night,Night,Night
10399,18932,2016-11-27 03:56:00,51.1,0.0,89.0,29.98,8.0,WNW,8.1,0.03,Night,Night,Night,Night
10400,18933,2016-11-27 03:53:00,52.0,0.0,83.0,29.96,10.0,West,9.2,0.04,Night,Night,Night,Night
658,18934,2016-11-27 03:56:00,51.1,0.0,86.0,29.95,10.0,WNW,5.8,0.03,Night,Night,Night,Night
10401,18935,2016-11-27 04:15:00,50.0,0.0,94.0,29.97,10.0,NW,4.6,0.0,Night,Night,Night,Night
939,18936,2016-11-27 03:53:00,52.0,0.0,83.0,29.96,10.0,West,9.2,0.04,Night,Night,Night,Night
4921,18937,2016-11-27 04:56:00,52.0,0.0,83.0,29.97,10.0,West,9.2,0.03,Night,Night,Night,Night
10402,18938,2016-11-27 04:53:00,54.0,0.0,80.0,29.96,10.0,WNW,10.4,0.0,Night,Night,Night,Night
4357,18939,2016-11-27 04:53:00,54.0,0.0,80.0,29.96,10.0,WNW,10.4,0.0,Night,Night,Night,Night
10403,18940,2016-11-27 04:53:00,51.1,0.0,83.0,29.97,10.0,West,10.4,0.01,Night,Night,Night,Night
10404,18941,2016-11-27 04:53:00,51.1,0.0,83.0,29.97,10.0,West,10.4,0.01,Night,Night,Night,Night
10405,18942,2016-11-27 05:53:00,50.0,0.0,74.0,29.92,10.0,West,9.2,0.0,Night,Night,Day,Day
10406,18943,2016-11-27 05:53:00,51.1,0.0,86.0,29.99,10.0,Variable,4.6,0.01,Night,Night,Night,Day
10407,18944,2016-11-27 05:53:00,50.0,0.0,80.0,29.96,10.0,West,11.5,0.0,Night,Night,Night,Day
943,18945,2016-11-27 06:47:00,51.8,0.0,94.0,30.0,10.0,West,11.5,0.0,Night,Night,Day,Day
10408,18946,2016-11-27 05:53:00,51.1,0.0,86.0,29.99,10.0,Variable,4.6,0.01,Night,Night,Day,Day
852,18947,2016-11-27 05:53:00,51.1,0.0,86.0,29.99,10.0,Variable,4.6,0.01,Night,Night,Day,Day
4032,18948,2016-11-27 05:53:00,51.1,0.0,86.0,29.99,10.0,Variable,4.6,0.01,Night,Night,Day,Day
4014,18949,2016-11-27 07:47:00,50.0,0.0,94.0,30.06,10.0,Variable,4.6,0.0,Night,Night,Day,Day
2160,18950,2016-11-27 07:47:00,50.0,0.0,94.0,30.06,10.0,Variable,4.6,0.0,Night,Night,Day,Day
1915,18951,2016-11-27 06:35:00,50.0,0.0,76.0,29.98,10.0,West,11.5,0.0,Night,Day,Day,Day
5569,18952,2016-11-27 07:53:00,53.1,0.0,71.0,30.03,10.0,WNW,15.0,0.0,Day,Day,Day,Day
7850,18953,2016-11-27 07:53:00,48.9,0.0,100.0,30.05,10.0,SSW,4.6,0.0,Day,Day,Day,Day
2636,18954,2016-11-27 06:55:00,46.9,0.0,86.0,29.96,10.0,WSW,4.6,0.0,Day,Day,Day,Day
2965,18955,2016-11-27 07:53:00,50.0,0.0,86.0,30.04,10.0,West,9.2,0.0,Day,Day,Day,Day
1867,18956,2016-11-27 07:55:00,48.0,0.0,86.0,30.0,10.0,West,3.5,0.0,Day,Day,Day,Day
8569,18957,2016-11-27 08:56:00,54.0,0.0,66.0,30.05,10.0,West,17.3,0.0,Day,Day,Day,Day
4950,18958,2016-11-27 08:53:00,53.1,0.0,77.0,30.05,10.0,West,10.4,0.0,Day,Day,Day,Day
1239,18959,2016-11-27 08:53:00,50.0,0.0,96.0,30.02,10.0,Calm,0.0,0.0,Day,Day,Day,Day
2503,18960,2016-11-27 08:55:00,48.2,0.0,87.0,30.03,10.0,SSE,3.5,0.0,Day,Day,Day,Day
957,18961,2016-11-27 08:55:00,51.1,0.0,83.0,30.02,10.0,WNW,9.2,0.0,Day,Day,Day,Day
702,18962,2016-11-27 08:53:00,55.0,0.0,64.0,30.05,10.0,WNW,12.7,0.0,Day,Day,Day,Day
10409,18963,2016-11-27 09:53:00,54.0,0.0,59.0,30.04,10.0,WNW,12.7,0.0,Day,Day,Day,Day
10410,18964,2016-11-27 09:56:00,55.9,0.0,62.0,30.09,10.0,NW,17.3,0.0,Day,Day,Day,Day
1267,18965,2016-11-27 09:53:00,55.9,0.0,64.0,30.08,10.0,WNW,10.4,0.0,Day,Day,Day,Day
1055,18966,2016-11-27 09:53:00,55.9,0.0,64.0,30.08,10.0,WNW,10.4,0.0,Day,Day,Day,Day
9890,18967,2016-11-27 09:53:00,53.1,0.0,61.0,30.07,10.0,WNW,5.8,0.0,Day,Day,Day,Day
5274,18968,2016-11-27 10:15:00,51.8,0.0,62.0,30.1,10.0,Calm,0.0,0.0,Day,Day,Day,Day
10411,18969,2016-11-27 09:56:00,55.9,0.0,62.0,30.09,10.0,NW,17.3,0.0,Day,Day,Day,Day
10412,18970,2016-11-27 10:56:00,57.0,0.0,55.0,30.12,10.0,NW,10.4,0.0,Day,Day,Day,Day
10268,18971,2016-11-27 10:48:00,57.2,0.0,55.0,30.13,10.0,NW,12.7,0.0,Day,Day,Day,Day
10413,18972,2016-11-27 10:56:00,57.0,0.0,59.0,30.11,10.0,WNW,13.8,0.0,Day,Day,Day,Day
7478,18973,2016-11-27 11:49:00,57.2,0.0,55.0,30.1,10.0,NW,13.8,0.0,Day,Day,Day,Day
10414,18974,2016-11-27 11:15:00,53.6,0.0,58.0,30.07,10.0,SSW,3.5,0.0,Day,Day,Day,Day
10415,18975,2016-11-27 11:49:00,57.2,0.0,55.0,30.1,10.0,NW,13.8,0.0,Day,Day,Day,Day
10416,18976,2016-11-27 11:54:00,57.9,0.0,47.0,30.11,10.0,West,10.4,0.0,Day,Day,Day,Day
10417,18977,2016-11-27 11:55:00,0.0,0.0,0.0,30.07,10.0,West,3.5,0.0,Day,Day,Day,Day
6248,18978,2016-11-27 11:55:00,55.4,0.0,54.0,30.09,10.0,NW,4.6,0.0,Day,Day,Day,Day
4787,18979,2016-11-27 11:56:00,57.9,0.0,56.0,30.08,10.0,WNW,17.3,0.0,Day,Day,Day,Day
4922,18980,2016-11-27 11:53:00,57.9,0.0,53.0,30.09,10.0,WNW,13.8,0.0,Day,Day,Day,Day
4337,18981,2016-11-27 11:53:00,57.0,0.0,57.0,30.06,10.0,NNW,6.9,0.0,Day,Day,Day,Day
6756,18982,2016-11-27 12:47:00,57.2,0.0,55.0,30.11,10.0,WNW,11.5,0.0,Day,Day,Day,Day
10418,18983,2016-11-27 12:53:00,59.0,0.0,49.0,30.09,10.0,West,10.4,0.0,Day,Day,Day,Day
10419,18984,2016-11-27 12:53:00,60.1,0.0,47.0,30.08,10.0,NW,10.4,0.0,Day,Day,Day,Day
10420,18985,2016-11-27 12:56:00,59.0,0.0,49.0,30.1,10.0,NW,11.5,0.0,Day,Day,Day,Day
8849,18986,2016-11-27 13:54:00,57.9,0.0,56.0,30.13,10.0,West,12.7,0.0,Day,Day,Day,Day
10421,18987,2016-11-27 13:47:00,57.2,0.0,55.0,30.11,10.0,West,11.5,0.0,Day,Day,Day,Day
10422,18988,2016-11-27 13:55:00,57.9,0.0,53.0,30.07,10.0,NW,5.8,0.0,Day,Day,Day,Day
10423,18989,2016-11-27 13:55:00,50.0,0.0,58.0,30.07,10.0,NW,9.2,0.0,Day,Day,Day,Day
4580,18990,2016-11-27 13:53:00,59.0,0.0,60.0,30.1,10.0,NW,10.4,0.0,Day,Day,Day,Day
1848,18991,2016-11-27 14:53:00,59.0,0.0,55.0,30.09,10.0,WNW,9.2,0.0,Day,Day,Day,Day
10424,18992,2016-11-27 15:15:00,55.4,0.0,67.0,30.13,9.0,NNW,13.8,0.0,Day,Day,Day,Day
8680,18993,2016-11-27 15:53:00,57.9,0.0,65.0,30.09,10.0,West,12.7,0.0,Day,Day,Day,Day
